,page_number,word,organization
1155,12,socially,Wake County
1156,12,initiative,Wake County
1157,12,es,Wake County
1158,12,responsible,Wake County
1159,12,employment,Wake County
1160,12,practices,Wake County
1161,12,support,Wake County
1162,12,initiatives,Wake County
1163,12,to,Wake County
1164,12,reduce,Wake County
1165,12,barriers,Wake County
1166,12,leverage,Wake County
1167,12,resources,Wake County
1168,12,and,Wake County
1169,12,facilitate,Wake County
1170,12,objective,Wake County
1171,12,es,Wake County
1172,12,buildout,Wake County
1173,12,of,Wake County
1174,12,high,Wake County
1175,12,speed,Wake County
1176,12,internet,Wake County
1177,12,connectivity,Wake County
1178,12,that,Wake County
1179,12,enables,Wake County
1180,12,coverage,Wake County
1181,12,speed,Wake County
1182,12,and,Wake County
1183,12,affordability,Wake County
1184,12,for,Wake County
1185,12,all,Wake County
1186,12,citizens,Wake County
1187,12,seek,Wake County
1188,12,legislation,Wake County
1189,12,to,Wake County
1190,12,expand,Wake County
1191,12,digital,Wake County
1192,12,infrastructurebroadband,Wake County
1193,12,capability,Wake County
1194,12,to,Wake County
1195,12,initiative,Wake County
1196,12,es,Wake County
1197,12,the,Wake County
1198,12,unserved,Wake County
1199,12,and,Wake County
1200,12,underserved,Wake County
1201,12,areas,Wake County
1202,12,and,Wake County
1203,12,residents,Wake County
1204,12,of,Wake County
1205,12,the,Wake County
1206,12,county,Wake County
1207,12,identify,Wake County
1208,12,and,Wake County
1209,12,work,Wake County
1210,12,with,Wake County
1211,12,partners,Wake County
1212,12,to,Wake County
1213,12,enhance,Wake County
1214,12,high,Wake County
1215,12,speed,Wake County
1216,12,internet,Wake County
1217,12,connectivity,Wake County
1218,12,initiative,Wake County
1219,12,es,Wake County
1220,12,options,Wake County
1221,12,for,Wake County
1222,12,all,Wake County
1223,12,residents,Wake County
1224,12,work,Wake County
1225,12,with,Wake County
1226,12,community,Wake County
1227,12,partners,Wake County
1228,12,to,Wake County
1229,12,provide,Wake County
1230,12,robust,Wake County
1231,12,workforce,Wake County
1232,12,development,Wake County
1233,12,objective,Wake County
1234,12,es,Wake County
1235,12,and,Wake County
1236,12,talent,Wake County
1237,12,training,Wake County
1238,12,goals,Wake County
1239,12,objectives,Wake County
1240,12,initiatives,Wake County
1241,12,fiscal,Wake County
1242,12,year,Wake County
1243,12,adopted,Wake County
1244,12,budget,Wake County
1245,13,goals,Wake County
1246,13,objectives,Wake County
1247,13,initiatives,Wake County
1248,13,through,Wake County
1249,13,collaboration,Wake County
1250,13,with,Wake County
1251,13,education,Wake County
1252,13,education,Wake County
1253,13,goal,Wake County
1254,13,stakeholders,Wake County
1255,13,achieve,Wake County
1256,13,a,Wake County
1257,13,welleducated,Wake County
1258,13,skilled,Wake County
1259,13,citizenry,Wake County
1260,13,prepared,Wake County
1261,13,for,Wake County
1262,13,success,Wake County
1263,13,collaborate,Wake County
1264,13,with,Wake County
1265,13,our,Wake County
1266,13,continuum,Wake County
1267,13,of,Wake County
1268,13,education,Wake County
1269,13,providers,Wake County
1270,13,to,Wake County
1271,13,enable,Wake County
1272,13,integration,Wake County
1273,13,objective,Wake County
1274,13,e,Wake County
1275,13,of,Wake County
1276,13,county,Wake County
1277,13,strategic,Wake County
1278,13,plans,Wake County
1279,13,and,Wake County
1280,13,programs,Wake County
1281,13,expand,Wake County
1282,13,capacity,Wake County
1283,13,and,Wake County
1284,13,access,Wake County
1285,13,to,Wake County
1286,13,early,Wake County
1287,13,childhood,Wake County
1288,13,development,Wake County
1289,13,initiative,Wake County
1290,13,e,Wake County
1291,13,and,Wake County
1292,13,prek,Wake County
1293,13,programs,Wake County
1294,13,initiative,Wake County
1295,13,e,Wake County
1296,13,partner,Wake County
1297,13,with,Wake County
1298,13,wcpss,Wake County
1299,13,and,Wake County
1300,13,community,Wake County
1301,13,agencies,Wake County
1302,13,to,Wake County
1303,13,address,Wake County
1304,13,childhood,Wake County
1305,13,hunger,Wake County
1306,13,initiative,Wake County
1307,13,e,Wake County
1308,13,identify,Wake County
1309,13,workforce,Wake County
1310,13,housing,Wake County
1311,13,opportunities,Wake County
1312,13,near,Wake County
1313,13,public,Wake County
1314,13,schools,Wake County
1315,13,support,Wake County
1316,13,wcpss,Wake County
1317,13,and,Wake County
1318,13,wake,Wake County
1319,13,tech,Wake County
1320,13,as,Wake County
1321,13,they,Wake County
1322,13,expand,Wake County
1323,13,early,Wake County
1324,13,college,Wake County
1325,13,and,Wake County
1326,13,career,Wake County
1327,13,initiative,Wake County
1328,13,e,Wake County
1329,13,technical,Wake County
1330,13,education,Wake County
1331,13,cte,Wake County
1332,13,program,Wake County
1333,13,opportunities,Wake County
1334,13,explore,Wake County
1335,13,options,Wake County
1336,13,to,Wake County
1337,13,make,Wake County
1338,13,community,Wake County
1339,13,college,Wake County
1340,13,more,Wake County
1341,13,affordable,Wake County
1342,13,to,Wake County
1343,13,new,Wake County
1344,13,wake,Wake County
1345,13,initiative,Wake County
1346,13,e,Wake County
1347,13,county,Wake County
1348,13,graduates,Wake County
1349,13,maintain,Wake County
1350,13,a,Wake County
1351,13,longterm,Wake County
1352,13,capital,Wake County
1353,13,plan,Wake County
1354,13,for,Wake County
1355,13,wcpss,Wake County
1356,13,and,Wake County
1357,13,wake,Wake County
1358,13,tech,Wake County
1359,13,needs,Wake County
1360,13,that,Wake County
1361,13,are,Wake County
1362,13,objective,Wake County
1363,13,e,Wake County
1364,13,bound,Wake County
1365,13,by,Wake County
1366,13,strong,Wake County
1367,13,ï¬�nancial,Wake County
1368,13,policies,Wake County
1369,13,designed,Wake County
1370,13,to,Wake County
1371,13,maintain,Wake County
1372,13,the,Wake County
1373,13,countys,Wake County
1374,13,aaa,Wake County
1375,13,bond,Wake County
1376,13,rating,Wake County
1377,13,implement,Wake County
1378,13,ï¬�nancing,Wake County
1379,13,strategies,Wake County
1380,13,to,Wake County
1381,13,address,Wake County
1382,13,needs,Wake County
1383,13,identiï¬�ed,Wake County
1384,13,initiative,Wake County
1385,13,e,Wake County
1386,13,in,Wake County
1387,13,the,Wake County
1388,13,capital,Wake County
1389,13,improvement,Wake County
1390,13,plan,Wake County
1391,13,work,Wake County
1392,13,with,Wake County
1393,13,wcpss,Wake County
1394,13,to,Wake County
1395,13,develop,Wake County
1396,13,a,Wake County
1397,13,mutually,Wake County
1398,13,acceptable,Wake County
1399,13,process,Wake County
1400,13,objective,Wake County
1401,13,e,Wake County
1402,13,for,Wake County
1403,13,operating,Wake County
1404,13,budget,Wake County
1405,13,funding,Wake County
1406,13,collaborate,Wake County
1407,13,with,Wake County
1408,13,wcpss,Wake County
1409,13,boe,Wake County
1410,13,to,Wake County
1411,13,establish,Wake County
1412,13,a,Wake County
1413,13,mutually,Wake County
1414,13,agreedupon,Wake County
1415,13,process,Wake County
1416,13,initiative,Wake County
1417,13,e,Wake County
1418,13,for,Wake County
1419,13,wcpss,Wake County
1420,13,local,Wake County
1421,13,operating,Wake County
1422,13,budget,Wake County
1423,13,funding,Wake County
1424,13,fiscal,Wake County
1425,13,year,Wake County
1426,13,adopted,Wake County
1427,13,budget,Wake County
1428,13,goals,Wake County
1429,13,objectives,Wake County
1430,13,initiatives,Wake County
1431,14,goals,Wake County
1432,14,objectives,Wake County
1433,14,initiatives,Wake County
1434,14,be,Wake County
1435,14,a,Wake County
1436,14,ï¬�scallyresponsible,Wake County
1437,14,county,Wake County
1438,14,government,Wake County
1439,14,great,Wake County
1440,14,goal,Wake County
1441,14,that,Wake County
1442,14,empowers,Wake County
1443,14,protects,Wake County
1444,14,and,Wake County
1445,14,serves,Wake County
1446,14,its,Wake County
1447,14,citizens,Wake County
1448,14,government,Wake County
1449,14,through,Wake County
1450,14,a,Wake County
1451,14,culture,Wake County
1452,14,of,Wake County
1453,14,respect,Wake County
1454,14,collaboration,Wake County
1455,14,and,Wake County
1456,14,innovation,Wake County
1457,14,improve,Wake County
1458,14,the,Wake County
1459,14,customers,Wake County
1460,14,experience,Wake County
1461,14,and,Wake County
1462,14,treat,Wake County
1463,14,every,Wake County
1464,14,citizen,Wake County
1465,14,with,Wake County
1466,14,dignity,Wake County
1467,14,objective,Wake County
1468,14,gg,Wake County
1469,14,respect,Wake County
1470,14,and,Wake County
1471,14,appreciation,Wake County
1472,14,establish,Wake County
1473,14,guidelines,Wake County
1474,14,for,Wake County
1475,14,departments,Wake County
1476,14,to,Wake County
1477,14,use,Wake County
1478,14,in,Wake County
1479,14,measuring,Wake County
1480,14,customer,Wake County
1481,14,satisfaction,Wake County
1482,14,initiative,Wake County
1483,14,gg,Wake County
1484,14,and,Wake County
1485,14,soliciting,Wake County
1486,14,customer,Wake County
1487,14,feedback,Wake County
1488,14,improve,Wake County
1489,14,effectiveness,Wake County
1490,14,efficiency,Wake County
1491,14,transparency,Wake County
1492,14,and,Wake County
1493,14,responsiveness,Wake County
1494,14,through,Wake County
1495,14,objective,Wake County
1496,14,gg,Wake County
1497,14,innovation,Wake County
1498,14,and,Wake County
1499,14,technology,Wake County
1500,14,initiative,Wake County
1501,14,gg,Wake County
1502,14,live,Wake County
1503,14,stream,Wake County
1504,14,record,Wake County
1505,14,archive,Wake County
1506,14,and,Wake County
1507,14,post,Wake County
1508,14,board,Wake County
1509,14,of,Wake County
1510,14,commissioner,Wake County
1511,14,work,Wake County
1512,14,sessions,Wake County
1513,14,enhance,Wake County
1514,14,and,Wake County
1515,14,promote,Wake County
1516,14,innovation,Wake County
1517,14,programs,Wake County
1518,14,to,Wake County
1519,14,include,Wake County
1520,14,a,Wake County
1521,14,focus,Wake County
1522,14,on,Wake County
1523,14,cost,Wake County
1524,14,initiative,Wake County
1525,14,gg,Wake County
1526,14,efficiencies,Wake County
1527,14,review,Wake County
1528,14,and,Wake County
1529,14,update,Wake County
1530,14,board,Wake County
1531,14,procedures,Wake County
1532,14,to,Wake County
1533,14,align,Wake County
1534,14,with,Wake County
1535,14,best,Wake County
1536,14,practices,Wake County
1537,14,for,Wake County
1538,14,boards,Wake County
1539,14,initiative,Wake County
1540,14,gg,Wake County
1541,14,of,Wake County
1542,14,commissioners,Wake County
1543,14,create,Wake County
1544,14,a,Wake County
1545,14,culture,Wake County
1546,14,within,Wake County
1547,14,the,Wake County
1548,14,county,Wake County
1549,14,government,Wake County
1550,14,that,Wake County
1551,14,supports,Wake County
1552,14,enhancing,Wake County
1553,14,the,Wake County
1554,14,objective,Wake County
1555,14,gg,Wake County
1556,14,health,Wake County
1557,14,and,Wake County
1558,14,wellbeing,Wake County
1559,14,of,Wake County
1560,14,employees,Wake County
1561,14,and,Wake County
1562,14,their,Wake County
1563,14,families,Wake County
1564,14,utilize,Wake County
1565,14,datadriven,Wake County
1566,14,decisionmaking,Wake County
1567,14,processes,Wake County
1568,14,and,Wake County
1569,14,objective,Wake County
1570,14,gg,Wake County
1571,14,methods,Wake County
1572,14,wherever,Wake County
1573,14,possible,Wake County
1574,14,build,Wake County
1575,14,the,Wake County
1576,14,resources,Wake County
1577,14,to,Wake County
1578,14,assist,Wake County
1579,14,departments,Wake County
1580,14,with,Wake County
1581,14,obtaining,Wake County
1582,14,and,Wake County
1583,14,utilizing,Wake County
1584,14,effective,Wake County
1585,14,initiative,Wake County
1586,14,gg,Wake County
1587,14,data,Wake County
1588,14,analytics,Wake County
1589,14,to,Wake County
1590,14,solve,Wake County
1591,14,business,Wake County
1592,14,objectives,Wake County
1593,14,and,Wake County
1594,14,reach,Wake County
1595,14,departmental,Wake County
1596,14,goals,Wake County
1597,14,establish,Wake County
1598,14,a,Wake County
1599,14,countywide,Wake County
1600,14,performance,Wake County
1601,14,management,Wake County
1602,14,program,Wake County
1603,14,including,Wake County
1604,14,initiative,Wake County
1605,14,gg,Wake County
1606,14,guidance,Wake County
1607,14,for,Wake County
1608,14,departments,Wake County
1609,14,to,Wake County
1610,14,use,Wake County
1611,14,for,Wake County
1612,14,development,Wake County
1613,14,of,Wake County
1614,14,qualitative,Wake County
1615,14,and,Wake County
1616,14,useful,Wake County
1617,14,performance,Wake County
1618,14,metrics,Wake County
1619,14,develop,Wake County
1620,14,strategies,Wake County
1621,14,to,Wake County
1622,14,engage,Wake County
1623,14,community,Wake County
1624,14,members,Wake County
1625,14,in,Wake County
1626,14,envisioning,Wake County
1627,14,the,Wake County
1628,14,objective,Wake County
1629,14,gg,Wake County
1630,14,countys,Wake County
1631,14,future,Wake County
1632,14,goals,Wake County
1633,14,objectives,Wake County
1634,14,initiatives,Wake County
1635,14,fiscal,Wake County
1636,14,year,Wake County
1637,14,adopted,Wake County
1638,14,budget,Wake County
1639,15,goals,Wake County
1640,15,objectives,Wake County
1641,15,initiatives,Wake County
1642,15,establish,Wake County
1643,15,a,Wake County
1644,15,deliberate,Wake County
1645,15,and,Wake County
1646,15,realistic,Wake County
1647,15,approach,Wake County
1648,15,growth,Wake County
1649,15,and,Wake County
1650,15,goal,Wake County
1651,15,to,Wake County
1652,15,address,Wake County
1653,15,growth,Wake County
1654,15,and,Wake County
1655,15,mobility,Wake County
1656,15,while,Wake County
1657,15,sustainability,Wake County
1658,15,preserving,Wake County
1659,15,our,Wake County
1660,15,environment,Wake County
1661,15,and,Wake County
1662,15,enhancing,Wake County
1663,15,our,Wake County
1664,15,quality,Wake County
1665,15,of,Wake County
1666,15,life,Wake County
1667,15,implement,Wake County
1668,15,a,Wake County
1669,15,comprehensive,Wake County
1670,15,approach,Wake County
1671,15,for,Wake County
1672,15,preserving,Wake County
1673,15,open,Wake County
1674,15,space,Wake County
1675,15,and,Wake County
1676,15,objective,Wake County
1677,15,gs,Wake County
1678,15,developing,Wake County
1679,15,parks,Wake County
1680,15,and,Wake County
1681,15,greenways,Wake County
1682,15,to,Wake County
1683,15,address,Wake County
1684,15,gaps,Wake County
1685,15,leverage,Wake County
1686,15,opportunities,Wake County
1687,15,and,Wake County
1688,15,resources,Wake County
1689,15,and,Wake County
1690,15,enhance,Wake County
1691,15,collaboration,Wake County
1692,15,with,Wake County
1693,15,municipal,Wake County
